date,high,low,close,volume,unadjustedVolume,change,changePercent,label,changeOverTime
2016-01-05,1.58,1.42,1.42,24324,24324,-0.13,-8.387,"Jan 5, 16",8.466666666666667
2016-01-06,1.58,1.42,1.48,124185,124185,0.06,4.225,"Jan 6, 16",8.866666666666667
2016-01-07,1.5489,1.43,1.5,58670,58670,0.02,1.351,"Jan 7, 16",9.000000000000002
2016-01-08,1.58,1.43,1.49,56647,56647,-0.01,-0.667,"Jan 8, 16",8.933333333333334
2016-01-11,1.95,1.43,1.95,154740,154740,0.46,30.872,"Jan 11, 16",12
2016-01-12,1.79,1.59,1.59,86285,86285,-0.36,-18.462,"Jan 12, 16",9.600000000000001
2016-01-13,1.57,1.46,1.47,47497,47497,-0.12,-7.547,"Jan 13, 16",8.8
2016-01-14,1.67,1.46,1.56,96574,96574,0.09,6.122,"Jan 14, 16",9.400000000000002
2016-01-15,1.64,1.5,1.5,39441,39441,-0.06,-3.846,"Jan 15, 16",9.000000000000002
2016-01-19,1.73,1.46,1.4705,42065,42065,-0.0295,-1.967,"Jan 19, 16",8.803333333333335
2016-01-20,1.49,1.44,1.45,49530,49530,-0.0205,-1.394,"Jan 20, 16",8.666666666666668
2016-01-21,1.7399,1.43,1.62,149311,149311,0.17,11.724,"Jan 21, 16",9.800000000000002
2016-01-22,1.71,1.6,1.63,205144,205144,0.01,0.617,"Jan 22, 16",9.866666666666667
2016-01-25,1.71,1.47,1.54,127277,127277,-0.09,-5.521,"Jan 25, 16",9.266666666666667
2016-01-26,1.58,1.5001,1.55,5075,5075,0.01,0.649,"Jan 26, 16",9.333333333333334
2016-01-27,1.69,1.4,1.46,54334,54334,-0.09,-5.806,"Jan 27, 16",8.733333333333334
2016-01-28,1.6,1.45,1.56,26862,26862,0.1,6.849,"Jan 28, 16",9.400000000000002
2016-01-29,1.84,1.56,1.78,131909,131909,0.22,14.103,"Jan 29, 16",10.866666666666667
2016-02-01,1.75,1.61,1.68,12263,12263,-0.1,-5.618,"Feb 1, 16",10.200000000000001
2016-02-02,1.78,1.555,1.65,27409,27409,-0.03,-1.786,"Feb 2, 16",10
2016-02-03,1.68,1.58,1.5802,37119,37119,-0.0698,-4.23,"Feb 3, 16",9.534666666666668
2016-02-04,1.6567,1.57,1.65,8180,8180,0.0698,4.417,"Feb 4, 16",10
2016-02-05,1.65,1.59,1.59,6108,6108,-0.06,-3.636,"Feb 5, 16",9.600000000000001
2016-02-08,1.64,1.58,1.64,3713,3713,0.05,3.145,"Feb 8, 16",9.933333333333334
2016-02-09,1.61,1.5,1.55,22882,22882,-0.09,-5.488,"Feb 9, 16",9.333333333333334
2016-02-10,1.65,1.519,1.64,3463,3463,0.09,5.806,"Feb 10, 16",9.933333333333334
2016-02-11,1.62,1.52,1.55,51931,51931,-0.09,-5.488,"Feb 11, 16",9.333333333333334
2016-02-12,1.58,1.51,1.58,3637,3637,0.03,1.935,"Feb 12, 16",9.533333333333335
2016-02-16,1.6,1.49,1.6,19196,19196,0.02,1.266,"Feb 16, 16",9.666666666666668
2016-02-17,1.6,1.55,1.57,9062,9062,-0.03,-1.875,"Feb 17, 16",9.466666666666669
2016-02-18,1.55,1.51,1.53,10316,10316,-0.04,-2.548,"Feb 18, 16",9.200000000000001
2016-02-19,1.57,1.5,1.5,12292,12292,-0.03,-1.961,"Feb 19, 16",9.000000000000002
2016-02-22,1.572,1.49,1.49,43398,43398,-0.01,-0.667,"Feb 22, 16",8.933333333333334
2016-02-23,1.56,1.5,1.51,16430,16430,0.02,1.342,"Feb 23, 16",9.066666666666668
2016-02-24,1.55,1.5,1.5,90511,90511,-0.01,-0.662,"Feb 24, 16",9.000000000000002
2016-02-25,1.56,1.5,1.51,11525,11525,0.01,0.667,"Feb 25, 16",9.066666666666668
2016-02-26,1.56,1.52,1.53,21560,21560,0.02,1.325,"Feb 26, 16",9.200000000000001
2016-02-29,1.58,1.55,1.55,2152,2152,0.02,1.307,"Feb 29, 16",9.333333333333334
2016-03-01,1.58,1.55,1.55,8786,8786,0,0,"Mar 1, 16",9.333333333333334
2016-03-02,1.57,1.55,1.56,15389,15389,0.01,0.645,"Mar 2, 16",9.400000000000002
2016-03-03,1.59,1.5,1.55,27558,27558,-0.01,-0.641,"Mar 3, 16",9.333333333333334
2016-03-04,1.56,1.49,1.51,28600,28600,-0.04,-2.581,"Mar 4, 16",9.066666666666668
2016-03-07,1.56,1.53,1.54,14035,14035,0.03,1.987,"Mar 7, 16",9.266666666666667
2016-03-08,1.54,1.5,1.5,10083,10083,-0.04,-2.597,"Mar 8, 16",9.000000000000002
2016-03-09,1.53,1.49,1.51,23974,23974,0.01,0.667,"Mar 9, 16",9.066666666666668
2016-03-10,1.53,1.49,1.49,33671,33671,-0.02,-1.325,"Mar 10, 16",8.933333333333334
2016-03-11,1.53,1.46,1.47,1505,1505,-0.02,-1.342,"Mar 11, 16",8.8
2016-03-14,1.5,1.429,1.43,49110,49110,-0.04,-2.721,"Mar 14, 16",8.533333333333333
2016-03-15,1.48,1.31,1.35,23336,23336,-0.08,-5.594,"Mar 15, 16",8.000000000000002
2016-03-16,1.48,1.35,1.37,10285,10285,0.02,1.481,"Mar 16, 16",8.133333333333335
2016-03-17,1.404,1.33,1.33,8520,8520,-0.04,-2.92,"Mar 17, 16",7.866666666666668
2016-03-18,1.455,1.34,1.35,27108,27108,0.02,1.504,"Mar 18, 16",8.000000000000002
2016-03-21,1.5,1.46,1.5,23861,23861,0.15,11.111,"Mar 21, 16",9.000000000000002
2016-03-22,1.5,1.47,1.47,7573,7573,-0.03,-2,"Mar 22, 16",8.8
2016-03-23,1.5,1.47,1.49,2129,2129,0.02,1.361,"Mar 23, 16",8.933333333333334
2016-03-24,1.48,1.46,1.47,15104,15104,-0.02,-1.342,"Mar 24, 16",8.8
2016-03-28,1.5,1.47,1.47,15991,15991,0,0,"Mar 28, 16",8.8
2016-03-29,1.28,1,1.06,542863,542863,-0.41,-27.891,"Mar 29, 16",6.066666666666667
2016-03-30,1.08,1.01,1.07,134911,134911,0.01,0.943,"Mar 30, 16",6.133333333333334
2016-03-31,1.09,1.04,1.09,65013,65013,0.02,1.869,"Mar 31, 16",6.2666666666666675
2016-04-01,1.09,1.06,1.06,106998,106998,-0.03,-2.752,"Apr 1, 16",6.066666666666667
2016-04-04,1.08,1,1.03,192362,192362,-0.03,-2.83,"Apr 4, 16",5.866666666666667
2016-04-05,1.03,1,1,119550,119550,-0.03,-2.913,"Apr 5, 16",5.666666666666667
2016-04-06,1.02,0.95,0.985,69051,69051,-0.015,-1.5,"Apr 6, 16",5.566666666666666
2016-04-07,1.03,0.9501,0.9501,69864,69864,-0.0349,-3.543,"Apr 7, 16",5.334
2016-04-08,1.02,0.928,0.928,44272,44272,-0.0221,-2.326,"Apr 8, 16",5.186666666666667
2016-04-11,1.05,0.86,0.89,213005,213005,-0.038,-4.095,"Apr 11, 16",4.933333333333334
2016-04-12,0.975,0.85,0.87,83128,83128,-0.02,-2.247,"Apr 12, 16",4.8
2016-04-13,0.93,0.86,0.87,48143,48143,0,0,"Apr 13, 16",4.8
2016-04-14,0.89,0.85,0.8501,38941,38941,-0.0199,-2.287,"Apr 14, 16",4.667333333333334
2016-04-15,0.9499,0.85,0.85,53428,53428,-0.0001,-0.012,"Apr 15, 16",4.666666666666667
2016-04-18,0.92,0.83,0.85,198858,198858,0,0,"Apr 18, 16",4.666666666666667
2016-04-19,0.876,0.8011,0.81,120874,120874,-0.04,-4.706,"Apr 19, 16",4.4
2016-04-20,0.8499,0.75,0.78,158291,158291,-0.03,-3.704,"Apr 20, 16",4.2
2016-04-21,0.86,0.78,0.8,227075,227075,0.02,2.564,"Apr 21, 16",4.333333333333334
2016-04-22,0.91,0.82,0.88,248256,248256,0.08,10,"Apr 22, 16",4.866666666666667
2016-04-25,0.93,0.906,0.9275,168942,168942,0.0475,5.398,"Apr 25, 16",5.183333333333334
2016-04-26,0.95,0.88,0.9,121519,121519,-0.0275,-2.965,"Apr 26, 16",5
2016-04-27,0.8509,0.78,0.84,161720,161720,-0.06,-6.667,"Apr 27, 16",4.6
2016-04-28,0.841,0.8,0.841,51709,51709,0.001,0.119,"Apr 28, 16",4.6066666666666665
2016-04-29,0.84,0.79,0.796,85673,85673,-0.045,-5.351,"Apr 29, 16",4.306666666666667
2016-05-02,0.8099,0.74,0.74,146906,146906,-0.056,-7.035,"May 2, 16",3.933333333333333
2016-05-03,0.76,0.73,0.735,29593,29593,-0.005,-0.676,"May 3, 16",3.9
2016-05-04,0.78,0.73,0.7748,41194,41194,0.0398,5.415,"May 4, 16",4.165333333333334
2016-05-05,0.7801,0.77,0.7762,12340,12340,0.0014,0.181,"May 5, 16",4.174666666666667
2016-05-06,0.8,0.7508,0.8,59618,59618,0.0238,3.066,"May 6, 16",4.333333333333334
2016-05-09,0.83,0.79,0.8192,45571,45571,0.0192,2.4,"May 9, 16",4.461333333333334
2016-05-10,0.83,0.7,0.79,21831,21831,-0.0292,-3.564,"May 10, 16",4.266666666666667
2016-05-11,0.7699,0.74,0.757,19500,19500,-0.033,-4.177,"May 11, 16",4.046666666666667
2016-05-12,0.783,0.6801,0.6801,41993,41993,-0.0769,-10.159,"May 12, 16",3.5340000000000003
2016-05-13,0.6258,0.6,0.6,79146,79146,-0.0801,-11.778,"May 13, 16",3
2016-05-16,0.65,0.58,0.6,44277,44277,0,0,"May 16, 16",3
2016-05-17,0.62,0.58,0.595,31968,31968,-0.005,-0.833,"May 17, 16",2.9666666666666663
2016-05-18,0.6079,0.5321,0.55,46265,46265,-0.045,-7.563,"May 18, 16",2.666666666666667
2016-05-19,0.55,0.5102,0.52,27842,27842,-0.03,-5.455,"May 19, 16",2.466666666666667
2016-05-20,0.6079,0.536,0.57,46127,46127,0.05,9.615,"May 20, 16",2.8
2016-05-23,0.66,0.571,0.59,19948,19948,0.02,3.509,"May 23, 16",2.933333333333333
2016-05-24,0.5999,0.5846,0.599,33977,33977,0.009,1.525,"May 24, 16",2.993333333333333
2016-05-25,0.66,0.57,0.63,16297,16297,0.031,5.175,"May 25, 16",3.2
2016-05-26,0.66,0.61,0.63,8480,8480,0,0,"May 26, 16",3.2
2016-05-27,0.6447,0.62,0.63,35005,35005,0,0,"May 27, 16",3.2
2016-05-31,0.6498,0.63,0.63,3884,3884,0,0,"May 31, 16",3.2
2016-06-01,0.632,0.63,0.63,21829,21829,0,0,"Jun 1, 16",3.2
2016-06-02,0.77,0.635,0.71,46951,46951,0.08,12.698,"Jun 2, 16",3.733333333333333
2016-06-03,0.77,0.7,0.75,31580,31580,0.04,5.634,"Jun 3, 16",4
2016-06-06,0.77,0.72,0.72,33383,33383,-0.03,-4,"Jun 6, 16",3.8
2016-06-07,0.77,0.7016,0.77,22769,22769,0.05,6.944,"Jun 7, 16",4.133333333333334
2016-06-08,0.81,0.6901,0.78,57757,57757,0.01,1.299,"Jun 8, 16",4.2
2016-06-09,0.8,0.76,0.7721,40924,40924,-0.0079,-1.013,"Jun 9, 16",4.147333333333333
2016-06-10,0.7899,0.73,0.76,12535,12535,-0.0121,-1.567,"Jun 10, 16",4.066666666666666
2016-06-13,0.779,0.74,0.76,35439,35439,0,0,"Jun 13, 16",4.066666666666666
2016-06-14,0.7815,0.7495,0.7699,38272,38272,0.0099,1.303,"Jun 14, 16",4.132666666666667
2016-06-15,0.76,0.74,0.74,40977,40977,-0.0299,-3.884,"Jun 15, 16",3.933333333333333
2016-06-16,0.74,0.652,0.69,62686,62686,-0.05,-6.757,"Jun 16, 16",3.5999999999999996
2016-06-17,0.7,0.68,0.68,5470,5470,-0.01,-1.449,"Jun 17, 16",3.5333333333333337
2016-06-20,0.68,0.63,0.6401,10736,10736,-0.0399,-5.868,"Jun 20, 16",3.267333333333333
2016-06-21,0.6401,0.63,0.63,3341,3341,-0.0101,-1.578,"Jun 21, 16",3.2
2016-06-22,0.65,0.63,0.632,6590,6590,0.002,0.317,"Jun 22, 16",3.2133333333333334
2016-06-23,0.648,0.6,0.6,30192,30192,-0.032,-5.063,"Jun 23, 16",3
2016-06-24,0.6499,0.6,0.6001,6408,6408,0.0001,0.017,"Jun 24, 16",3.0006666666666666
2016-06-27,0.615,0.6,0.61,8036,8036,0.0099,1.65,"Jun 27, 16",3.0666666666666664
2016-06-28,0.61,0.5094,0.59,21397,21397,-0.02,-3.279,"Jun 28, 16",2.933333333333333
2016-06-29,0.8,0.6221,0.6606,401249,401249,0.0706,11.966,"Jun 29, 16",3.404
2016-06-30,0.685,0.57,0.65,74307,74307,-0.0106,-1.605,"Jun 30, 16",3.3333333333333335
2016-07-01,0.67,0.64,0.65,37288,37288,0,0,"Jul 1, 16",3.3333333333333335
2016-07-05,0.6555,0.62,0.63,14580,14580,-0.02,-3.077,"Jul 5, 16",3.2
2016-07-06,0.6399,0.62,0.6208,6117,6117,-0.0092,-1.46,"Jul 6, 16",3.138666666666667
2016-07-07,0.6298,0.62,0.6216,11535,11535,0.0008,0.129,"Jul 7, 16",3.144
2016-07-08,0.65,0.62,0.645,12210,12210,0.0234,3.764,"Jul 8, 16",3.3000000000000003
2016-07-11,0.65,0.62,0.6301,8259,8259,-0.0149,-2.31,"Jul 11, 16",3.2006666666666668
2016-07-12,0.65,0.586,0.607,43306,43306,-0.0231,-3.666,"Jul 12, 16",3.0466666666666664
2016-07-13,0.628,0.56,0.597,13964,13964,-0.01,-1.647,"Jul 13, 16",2.98
2016-07-14,0.609,0.58,0.58,24296,24296,-0.017,-2.848,"Jul 14, 16",2.8666666666666663
2016-07-15,0.58,0.5,0.55,45509,45509,-0.03,-5.172,"Jul 15, 16",2.666666666666667
2016-07-18,0.5966,0.506,0.59,6532,6532,0.04,7.273,"Jul 18, 16",2.933333333333333
2016-07-19,0.65,0.58,0.6,8567,8567,0.01,1.695,"Jul 19, 16",3
2016-07-20,0.6398,0.5015,0.58,145020,145020,-0.02,-3.333,"Jul 20, 16",2.8666666666666663
2016-07-21,0.6219,0.5201,0.6219,217615,217615,0.0419,7.224,"Jul 21, 16",3.146
2016-07-22,0.8,0.635,0.78,291321,291321,0.1581,25.422,"Jul 22, 16",4.2
2016-07-25,0.97,0.79,0.899,295134,295134,0.119,15.256,"Jul 25, 16",4.993333333333333
2016-07-26,0.95,0.88,0.94,535757,535757,0.041,4.561,"Jul 26, 16",5.266666666666667
2016-07-27,0.94,0.8037,0.88,229378,229378,-0.06,-6.383,"Jul 27, 16",4.866666666666667
2016-07-28,0.9,0.83,0.86,164828,164828,-0.02,-2.273,"Jul 28, 16",4.733333333333333
2016-07-29,0.88,0.72,0.7201,259511,259511,-0.1399,-16.267,"Jul 29, 16",3.8006666666666664
2016-08-01,0.76,0.69,0.72,32348,32348,-0.0001,-0.014,"Aug 1, 16",3.8
2016-08-02,0.7906,0.6688,0.669,39401,39401,-0.051,-7.083,"Aug 2, 16",3.4600000000000004
2016-08-03,0.68,0.6534,0.6716,23451,23451,0.0026,0.389,"Aug 3, 16",3.477333333333333
2016-08-04,0.72,0.651,0.7101,30652,30652,0.0385,5.733,"Aug 4, 16",3.7339999999999995
2016-08-05,0.7008,0.6802,0.6803,13478,13478,-0.0298,-4.197,"Aug 5, 16",3.5353333333333334
2016-08-08,0.71,0.66,0.67,42598,42598,-0.0103,-1.514,"Aug 8, 16",3.466666666666667
2016-08-09,0.665,0.65,0.651,10778,10778,-0.019,-2.836,"Aug 9, 16",3.3400000000000003
2016-08-10,0.68,0.631,0.68,25224,25224,0.029,4.455,"Aug 10, 16",3.5333333333333337
2016-08-11,0.698,0.66,0.66,43705,43705,-0.02,-2.941,"Aug 11, 16",3.4000000000000004
2016-08-12,0.6703,0.55,0.6519,142660,142660,-0.0081,-1.227,"Aug 12, 16",3.346
2016-08-15,0.75,0.602,0.68,223035,223035,0.0281,4.31,"Aug 15, 16",3.5333333333333337
2016-08-16,0.7255,0.6798,0.72,28053,28053,0.04,5.882,"Aug 16, 16",3.8
2016-08-17,0.86,0.7301,0.85,244003,244003,0.13,18.056,"Aug 17, 16",4.666666666666667
2016-08-18,0.84,0.712,0.816,157403,157403,-0.034,-4,"Aug 18, 16",4.4399999999999995
2016-08-19,0.83,0.7697,0.78,258053,258053,-0.036,-4.412,"Aug 19, 16",4.2
2016-08-22,1.22,0.862,0.9,2366299,2366299,0.12,15.385,"Aug 22, 16",5
2016-08-23,0.8945,0.801,0.83,299236,299236,-0.07,-7.778,"Aug 23, 16",4.533333333333333
2016-08-24,0.8795,0.8041,0.84,282251,282251,0.01,1.205,"Aug 24, 16",4.6
2016-08-25,0.84,0.7703,0.7991,84867,84867,-0.0409,-4.869,"Aug 25, 16",4.327333333333334
2016-08-26,0.805,0.73,0.765,44687,44687,-0.0341,-4.267,"Aug 26, 16",4.1000000000000005
2016-08-29,0.7832,0.73,0.74,54506,54506,-0.025,-3.268,"Aug 29, 16",3.933333333333333
2016-08-30,0.76,0.7,0.7106,88855,88855,-0.0294,-3.973,"Aug 30, 16",3.7373333333333334
2016-08-31,0.7549,0.7001,0.75,50416,50416,0.0394,5.545,"Aug 31, 16",4
2016-09-01,0.788,0.7098,0.72,31399,31399,-0.03,-4,"Sep 1, 16",3.8
2016-09-02,0.75,0.724,0.74,20393,20393,0.02,2.778,"Sep 2, 16",3.933333333333333
2016-09-06,0.839,0.7086,0.7771,261900,261900,0.0371,5.014,"Sep 6, 16",4.180666666666667
2016-09-07,0.7999,0.7035,0.74,79581,79581,-0.0371,-4.774,"Sep 7, 16",3.933333333333333
2016-09-08,0.76,0.705,0.74,62360,62360,0,0,"Sep 8, 16",3.933333333333333
2016-09-09,0.7402,0.71,0.72,43321,43321,-0.02,-2.703,"Sep 9, 16",3.8
2016-09-12,0.811,0.7,0.725,147465,147465,0.005,0.694,"Sep 12, 16",3.833333333333333
2016-09-13,0.75,0.6325,0.67,391409,391409,-0.055,-7.586,"Sep 13, 16",3.466666666666667
2016-09-14,0.7994,0.71,0.75,128239,128239,0.08,11.94,"Sep 14, 16",4
2016-09-15,0.76,0.69,0.6903,34009,34009,-0.0597,-7.96,"Sep 15, 16",3.6020000000000003
2016-09-16,0.71,0.6501,0.6507,67562,67562,-0.0396,-5.737,"Sep 16, 16",3.3379999999999996
2016-09-19,0.76,0.6801,0.7,11528,11528,0.0493,7.576,"Sep 19, 16",3.6666666666666665
2016-09-20,0.7,0.66,0.69,32966,32966,-0.01,-1.429,"Sep 20, 16",3.5999999999999996
2016-09-21,0.73,0.6885,0.7,20771,20771,0.01,1.449,"Sep 21, 16",3.6666666666666665
2016-09-22,0.7,0.6722,0.68,33131,33131,-0.02,-2.857,"Sep 22, 16",3.5333333333333337
2016-09-23,0.72,0.6498,0.71,25567,25567,0.03,4.412,"Sep 23, 16",3.733333333333333
2016-09-26,0.68,0.602,0.63,194749,194749,-0.08,-11.268,"Sep 26, 16",3.2
2016-09-27,0.66,0.602,0.62,78076,78076,-0.01,-1.587,"Sep 27, 16",3.1333333333333333
2016-09-28,0.6575,0.59,0.6,184693,184693,-0.02,-3.226,"Sep 28, 16",3
2016-09-29,0.64,0.593,0.63,87302,87302,0.03,5,"Sep 29, 16",3.2
2016-09-30,0.6,0.551,0.555,148528,148528,-0.075,-11.905,"Sep 30, 16",2.7
2016-10-03,0.6,0.55,0.557,120121,120121,0.002,0.36,"Oct 3, 16",2.713333333333334
2016-10-04,0.58,0.4333,0.45,297550,297550,-0.107,-19.21,"Oct 4, 16",2.0000000000000004
2016-10-05,0.47,0.4101,0.43,324444,324444,-0.02,-4.444,"Oct 5, 16",1.866666666666667
2016-10-06,0.49,0.4145,0.4196,169547,169547,-0.0104,-2.419,"Oct 6, 16",1.797333333333333
2016-10-07,0.43,0.3863,0.4078,139283,139283,-0.0118,-2.812,"Oct 7, 16",1.718666666666667
2016-10-10,0.4,0.3725,0.38,207663,207663,-0.0278,-6.817,"Oct 10, 16",1.5333333333333334
2016-10-11,0.3998,0.3605,0.3798,112685,112685,-0.0002,-0.053,"Oct 11, 16",1.5320000000000003
2016-10-12,0.385,0.3557,0.3563,100324,100324,-0.0235,-6.187,"Oct 12, 16",1.3753333333333335
2016-10-13,0.3849,0.32,0.3489,184155,184155,-0.0074,-2.077,"Oct 13, 16",1.326
2016-10-14,0.385,0.34,0.34,194626,194626,-0.0089,-2.551,"Oct 14, 16",1.2666666666666668
2016-10-17,0.37,0.3301,0.34,54728,54728,0,0,"Oct 17, 16",1.2666666666666668
2016-10-18,0.357,0.3301,0.3326,35759,35759,-0.0074,-2.176,"Oct 18, 16",1.2173333333333334
2016-10-19,0.34,0.32,0.3277,88071,88071,-0.0049,-1.473,"Oct 19, 16",1.1846666666666668
2016-10-20,0.32,0.29,0.2935,220022,220022,-0.0342,-10.436,"Oct 20, 16",0.9566666666666667
2016-10-21,0.31,0.271,0.2794,129169,129169,-0.0141,-4.804,"Oct 21, 16",0.8626666666666666
2016-10-24,0.285,0.271,0.28,133452,133452,0.0006,0.215,"Oct 24, 16",0.8666666666666669
2016-10-25,0.29,0.2651,0.28,136739,136739,0,0,"Oct 25, 16",0.8666666666666669
2016-10-26,0.39,0.2699,0.275,523047,523047,-0.005,-1.786,"Oct 26, 16",0.8333333333333336
2016-10-27,0.2785,0.27,0.2749,161021,161021,-0.0001,-0.036,"Oct 27, 16",0.8326666666666666
2016-10-28,0.315,0.27,0.2727,156840,156840,-0.0022,-0.8,"Oct 28, 16",0.8180000000000001
2016-10-31,0.3349,0.27,0.3131,468206,468206,0.0404,14.815,"Oct 31, 16",1.0873333333333333
2016-11-01,0.3145,0.29,0.29,94164,94164,-0.0231,-7.378,"Nov 1, 16",0.9333333333333332
2016-11-02,0.31,0.29,0.29,51053,51053,0,0,"Nov 2, 16",0.9333333333333332
2016-11-03,0.31,0.29,0.31,98077,98077,0.02,6.897,"Nov 3, 16",1.0666666666666667
2016-11-04,0.31,0.2813,0.2813,38365,38365,-0.0287,-9.258,"Nov 4, 16",0.8753333333333334
2016-11-07,0.29,0.2775,0.2775,134361,134361,-0.0038,-1.351,"Nov 7, 16",0.8500000000000002
2016-11-08,0.285,0.27,0.27,40908,40908,-0.0075,-2.703,"Nov 8, 16",0.8000000000000002
2016-11-09,0.28,0.1883,0.2005,422170,422170,-0.0695,-25.741,"Nov 9, 16",0.3366666666666668
2016-11-10,0.22,0.2,0.2107,169032,169032,0.0102,5.087,"Nov 10, 16",0.40466666666666673
2016-11-11,0.2468,0.2107,0.2207,111185,111185,0.01,4.746,"Nov 11, 16",0.47133333333333344
2016-11-14,0.2599,0.1883,0.2,227103,227103,-0.0207,-9.379,"Nov 14, 16",0.3333333333333335
2016-11-15,0.2399,0.1905,0.2399,431467,431467,0.0399,19.95,"Nov 15, 16",0.5993333333333334
2016-11-16,0.2597,0.215,0.2405,576253,576253,0.0006,0.25,"Nov 16, 16",0.6033333333333334
2016-11-17,0.29,0.25,0.28,320086,320086,0.0395,16.424,"Nov 17, 16",0.8666666666666669
2016-11-18,0.29,0.25,0.2709,187795,187795,-0.0091,-3.25,"Nov 18, 16",0.8059999999999999
2016-11-21,0.37,0.27,0.353,471709,471709,0.0821,30.306,"Nov 21, 16",1.3533333333333333
2016-11-22,0.34,0.25,0.2996,3368206,3368206,-0.0534,-15.127,"Nov 22, 16",0.9973333333333333
2016-11-23,0.31,0.2601,0.2619,1722336,1722336,-0.0377,-12.583,"Nov 23, 16",0.7460000000000002
2016-11-25,0.2748,0.26,0.274,808549,808549,0.0121,4.62,"Nov 25, 16",0.8266666666666669
2016-11-28,0.275,0.26,0.2701,276439,276439,-0.0039,-1.423,"Nov 28, 16",0.8006666666666667
2016-11-29,0.28,0.26,0.275,205621,205621,0.0049,1.814,"Nov 29, 16",0.8333333333333336
2016-11-30,0.35,0.2601,0.31,1356384,1356384,0.035,12.727,"Nov 30, 16",1.0666666666666667
