date,high,low,close,volume,unadjustedVolume,change,changePercent,label,changeOverTime
2017-10-10,0.329,0.282,0.292,3919080,3919080,0.007,2.456,"Oct 10, 17",0.9466666666666667
2017-10-11,0.315,0.292,0.2982,2226772,2226772,0.0062,2.123,"Oct 11, 17",0.9880000000000002
2017-10-12,0.309,0.2851,0.286,866530,866530,-0.0122,-4.091,"Oct 12, 17",0.9066666666666666
2017-10-13,0.296,0.285,0.2885,614207,614207,0.0025,0.874,"Oct 13, 17",0.9233333333333332
2017-10-16,0.29,0.273,0.2815,1268633,1268633,-0.007,-2.426,"Oct 16, 17",0.8766666666666666
2017-10-17,0.3051,0.275,0.2815,1826824,1826824,0,0,"Oct 17, 17",0.8766666666666666
2017-10-18,0.315,0.281,0.29,1931887,1931887,0.0085,3.02,"Oct 18, 17",0.9333333333333332
2017-10-19,0.31,0.2849,0.29,903413,903413,0,0,"Oct 19, 17",0.9333333333333332
2017-10-20,0.27,0.22,0.2449,3280777,3280777,-0.0451,-15.552,"Oct 20, 17",0.6326666666666668
2017-10-23,0.2501,0.2015,0.216,2167704,2167704,-0.0289,-11.801,"Oct 23, 17",0.44000000000000006
2017-10-24,0.229856,0.195,0.2045,1763195,1763195,-0.0115,-5.324,"Oct 24, 17",0.3633333333333333
2017-10-25,0.23,0.195,0.195,1089364,1089364,-0.0095,-4.645,"Oct 25, 17",0.3000000000000001
2017-10-26,0.21,0.1806,0.1961,1093270,1093270,0.0011,0.564,"Oct 26, 17",0.30733333333333335
2017-10-27,0.21,0.1956,0.2051,1108406,1108406,0.009,4.589,"Oct 27, 17",0.3673333333333334
2017-10-30,0.206,0.1905,0.1906,884079,884079,-0.0145,-7.07,"Oct 30, 17",0.27066666666666667
2017-10-31,0.195,0.181,0.1828,1181295,1181295,-0.0078,-4.092,"Oct 31, 17",0.21866666666666665
2017-11-01,0.1901,0.1626,0.1761,1108723,1108723,-0.0067,-3.665,"Nov 1, 17",0.1740000000000001
2017-11-02,0.18,0.1607,0.169895,1058307,1058307,-0.006205,-3.524,"Nov 2, 17",0.13263333333333333
2017-11-03,0.1783,0.16,0.1746,525107,525107,0.004705,2.769,"Nov 3, 17",0.1640000000000001
2017-11-06,0.1775,0.1655,0.1709,550857,550857,-0.0037,-2.119,"Nov 6, 17",0.13933333333333336
2017-11-07,0.21,0.1702,0.2089,3023314,3023314,0.038,22.235,"Nov 7, 17",0.3926666666666667
2017-11-08,0.295,0.2311,0.242,7824326,7824326,0.0331,15.845,"Nov 8, 17",0.6133333333333334
2017-11-09,0.215,0.195,0.1977,2568884,2568884,-0.0443,-18.306,"Nov 9, 17",0.31799999999999995
2017-11-10,0.2,0.17,0.1805,1819477,1819477,-0.0172,-8.7,"Nov 10, 17",0.20333333333333334
2017-11-13,0.195,0.1826,0.1904,1071985,1071985,0.0099,5.485,"Nov 13, 17",0.2693333333333335
2017-11-14,0.1999,0.1815,0.1876,812694,812694,-0.0028,-1.471,"Nov 14, 17",0.25066666666666665
2017-11-15,0.1969,0.1835,0.1891,679111,679111,0.0015,0.8,"Nov 15, 17",0.26066666666666666
2017-11-16,0.1946,0.1834,0.19,470084,470084,0.0009,0.476,"Nov 16, 17",0.2666666666666667
2017-11-17,0.196,0.1845,0.19,990325,990325,0,0,"Nov 17, 17",0.2666666666666667
2017-11-20,0.192,0.1846,0.1859,462144,462144,-0.0041,-2.158,"Nov 20, 17",0.23933333333333345
2017-11-21,0.13,0.1106,0.125,17291428,17291428,-0.0609,-32.76,"Nov 21, 17",-0.16666666666666663
2017-11-22,0.125,0.115,0.121,3038553,3038553,-0.004,-3.2,"Nov 22, 17",-0.19333333333333333
2017-11-24,0.1297,0.119,0.125,2223269,2223269,0.004,3.306,"Nov 24, 17",-0.16666666666666663
2017-11-27,0.124,0.1058,0.116,3882071,3882071,-0.009,-7.2,"Nov 27, 17",-0.2266666666666666
2017-11-28,0.127,0.117,0.1221,4589555,4589555,0.0061,5.259,"Nov 28, 17",-0.18599999999999997
2017-11-29,0.1299,0.12,0.1257,3753784,3753784,0.0036,2.948,"Nov 29, 17",-0.16199999999999992
2017-11-30,0.135,0.1168,0.125,7122117,7122117,-0.0007,-0.557,"Nov 30, 17",-0.16666666666666663
2017-12-01,0.125,0.1163,0.1163,3014215,3014215,-0.0087,-6.96,"Dec 1, 17",-0.22466666666666663
2017-12-04,0.126,0.118,0.1199,3440518,3440518,0.0036,3.095,"Dec 4, 17",-0.2006666666666666
2017-12-05,0.1228,0.1126,0.1169,2779118,2779118,-0.003,-2.502,"Dec 5, 17",-0.22066666666666662
2017-12-06,0.1189,0.108,0.1105,3237045,3237045,-0.0064,-5.475,"Dec 6, 17",-0.2633333333333333
2017-12-07,0.116,0.107,0.1118,2304742,2304742,0.0013,1.176,"Dec 7, 17",-0.25466666666666665
2017-12-08,0.12,0.107,0.1169,3312713,3312713,0.0051,4.562,"Dec 8, 17",-0.22066666666666662
2017-12-11,0.12,0.1112,0.1112,2710956,2710956,-0.0057,-4.876,"Dec 11, 17",-0.2586666666666667
2017-12-12,0.118,0.112,0.1135,2029615,2029615,0.0023,2.068,"Dec 12, 17",-0.2433333333333333
2017-12-13,0.1198,0.11,0.1118,3620726,3620726,-0.0017,-1.498,"Dec 13, 17",-0.25466666666666665
2017-12-14,0.117,0.107,0.1118,3565455,3565455,0,0,"Dec 14, 17",-0.25466666666666665
2017-12-15,0.115,0.109,0.1135,2541202,2541202,0.0017,1.521,"Dec 15, 17",-0.2433333333333333
2017-12-18,0.1135,0.107,0.1109,2534051,2534051,-0.0026,-2.291,"Dec 18, 17",-0.26066666666666666
2017-12-19,0.1125,0.107,0.11,1594903,1594903,-0.0009,-0.812,"Dec 19, 17",-0.26666666666666666
2017-12-20,0.11,0.1018,0.1034,2550151,2550151,-0.0066,-6,"Dec 20, 17",-0.3106666666666666
2017-12-21,0.113,0.1,0.11,2933430,2933430,0.0066,6.383,"Dec 21, 17",-0.26666666666666666
2017-12-22,0.1171,0.105,0.105,3130099,3130099,-0.005,-4.545,"Dec 22, 17",-0.3
2017-12-26,0.118,0.1102,0.1155,2680971,2680971,0.0105,10,"Dec 26, 17",-0.22999999999999993
2017-12-27,0.1199,0.1113,0.1152,2687694,2687694,-0.0003,-0.26,"Dec 27, 17",-0.23199999999999998
2017-12-28,0.1204,0.1125,0.1148,3470366,3470366,-0.0004,-0.347,"Dec 28, 17",-0.23466666666666663
2017-12-29,0.1189,0.108,0.1102,2834352,2834352,-0.0046,-4.007,"Dec 29, 17",-0.26533333333333325
2018-01-02,0.115,0.11,0.112,1573672,1573672,0.0018,1.633,"Jan 2, 18",-0.2533333333333333
2018-01-03,0.115,0.1119,0.112,1139510,1139510,0,0,"Jan 3, 18",-0.2533333333333333
2018-01-04,0.115,0.1111,0.1137,1363230,1363230,0.0017,1.518,"Jan 4, 18",-0.242
2018-01-05,0.1148,0.109,0.1118,1957439,1957439,-0.0019,-1.671,"Jan 5, 18",-0.25466666666666665
2018-01-08,0.125,0.109,0.113,6465506,6465506,0.0012,1.073,"Jan 8, 18",-0.24666666666666662
2018-01-09,0.139,0.111,0.1229,20040808,20040808,0.0099,8.761,"Jan 9, 18",-0.18066666666666667
2018-01-10,0.127,0.112,0.115,5688897,5688897,-0.0079,-6.428,"Jan 10, 18",-0.23333333333333328
2018-01-11,0.1282,0.113,0.124,7799233,7799233,0.009,7.826,"Jan 11, 18",-0.1733333333333333
2018-01-12,0.13,0.116,0.12,5892445,5892445,-0.004,-3.226,"Jan 12, 18",-0.2
2018-01-16,0.128,0.118,0.1279,5860829,5860829,0.0079,6.583,"Jan 16, 18",-0.1473333333333332
2018-01-17,0.145,0.126,0.139,25645583,25645583,0.0111,8.679,"Jan 17, 18",-0.07333333333333322
2018-01-18,0.145,0.126,0.1324,15808430,15808430,-0.0066,-4.748,"Jan 18, 18",-0.11733333333333337
2018-01-19,0.138,0.1205,0.1269,6103601,6103601,-0.0055,-4.154,"Jan 19, 18",-0.1539999999999999
2018-01-22,0.135,0.126,0.1277,5422350,5422350,0.0008,0.63,"Jan 22, 18",-0.14866666666666659
2018-01-23,0.136,0.127,0.1329,7582202,7582202,0.0052,4.072,"Jan 23, 18",-0.11400000000000003
2018-01-24,0.133,0.126,0.1277,5377425,5377425,-0.0052,-3.913,"Jan 24, 18",-0.14866666666666659
2018-01-25,0.1329,0.123,0.1266,4384129,4384129,-0.0011,-0.861,"Jan 25, 18",-0.15600000000000003
2018-01-26,0.13,0.1235,0.1294,6207999,6207999,0.0028,2.212,"Jan 26, 18",-0.1373333333333334
2018-01-29,0.1375,0.1275,0.1288,11285738,11285738,-0.0006,-0.464,"Jan 29, 18",-0.1413333333333333
2018-01-30,0.13,0.1255,0.1279,6068758,6068758,-0.0009,-0.699,"Jan 30, 18",-0.1473333333333332
2018-01-31,0.138,0.13,0.132,7840193,7840193,0.0041,3.206,"Jan 31, 18",-0.11999999999999993
2018-02-01,0.188,0.135,0.1877,52370613,52370613,0.0557,42.197,"Feb 1, 18",0.2513333333333334
2018-02-02,0.185,0.14,0.1611,29836638,29836638,-0.0266,-14.172,"Feb 2, 18",0.074
2018-02-05,0.209,0.16,0.1793,41921736,41921736,0.0182,11.297,"Feb 5, 18",0.1953333333333333
2018-02-06,0.2,0.16,0.2,15133692,15133692,0.0207,11.545,"Feb 6, 18",0.3333333333333335
2018-02-07,0.196,0.175,0.1765,11179481,11179481,-0.0235,-11.75,"Feb 7, 18",0.17666666666666664
2018-02-08,0.185,0.17,0.1792,8517090,8517090,0.0027,1.53,"Feb 8, 18",0.1946666666666667
2018-02-09,0.185,0.165,0.185,8228601,8228601,0.0058,3.237,"Feb 9, 18",0.23333333333333336
2018-02-12,0.185,0.1696,0.17,7195988,7195988,-0.015,-8.108,"Feb 12, 18",0.13333333333333347
2018-02-13,0.1789,0.167,0.1683,5450513,5450513,-0.0017,-1,"Feb 13, 18",0.12200000000000008
2018-02-14,0.1697,0.1425,0.1575,8927528,8927528,-0.0108,-6.417,"Feb 14, 18",0.050000000000000044
2018-02-15,0.1574,0.1374,0.145,11062890,11062890,-0.0125,-7.937,"Feb 15, 18",-0.03333333333333337
2018-02-16,0.162,0.1474,0.1569,7204225,7204225,0.0119,8.207,"Feb 16, 18",0.04600000000000012
2018-02-20,0.169,0.155,0.158,6577471,6577471,0.0011,0.701,"Feb 20, 18",0.053333333333333385
2018-02-21,0.1589,0.151,0.1575,3487676,3487676,-0.0005,-0.316,"Feb 21, 18",0.050000000000000044
2018-02-22,0.165,0.1522,0.16,5592951,5592951,0.0025,1.587,"Feb 22, 18",0.06666666666666674
2018-02-23,0.166,0.16,0.163,3928073,3928073,0.003,1.875,"Feb 23, 18",0.08666666666666675
2018-02-26,0.184,0.162,0.1791,11211852,11211852,0.0161,9.877,"Feb 26, 18",0.19400000000000012
2018-02-27,0.2301,0.1845,0.2244,48196957,48196957,0.0453,25.293,"Feb 27, 18",0.496
2018-02-28,0.32,0.212,0.2549,100250710,100250710,0.0305,13.592,"Feb 28, 18",0.6993333333333335
2018-03-01,0.28,0.2392,0.27,27786032,27786032,0.0151,5.924,"Mar 1, 18",0.8000000000000002
2018-03-02,0.275,0.255,0.274,14034088,14034088,0.004,1.481,"Mar 2, 18",0.8266666666666669
2018-03-05,0.3048,0.2757,0.291,25225970,25225970,0.017,6.204,"Mar 5, 18",0.94
2018-03-06,0.3503,0.3,0.3445,46869581,46869581,0.0535,18.385,"Mar 6, 18",1.2966666666666666
2018-03-07,0.3751,0.3063,0.34,44758595,44758595,-0.0045,-1.306,"Mar 7, 18",1.2666666666666668
2018-03-08,0.325,0.275,0.302,34687067,34687067,-0.038,-11.176,"Mar 8, 18",1.0133333333333334
2018-03-09,0.3351,0.295,0.328,19333258,19333258,0.026,8.609,"Mar 9, 18",1.1866666666666668
2018-03-12,0.355,0.32,0.337,17745028,17745028,0.009,2.744,"Mar 12, 18",1.2466666666666668
2018-03-13,0.3285,0.29,0.313,16180302,16180302,-0.024,-7.122,"Mar 13, 18",1.0866666666666667
2018-03-14,0.31,0.281,0.297,13980011,13980011,-0.016,-5.112,"Mar 14, 18",0.98
2018-03-15,0.29595,0.24,0.29,18650308,18650308,-0.007,-2.357,"Mar 15, 18",0.9333333333333332
2018-03-16,0.28,0.2551,0.2694,8885774,8885774,-0.0206,-7.103,"Mar 16, 18",0.7959999999999999
2018-03-19,0.27,0.235,0.265,14512669,14512669,-0.0044,-1.633,"Mar 19, 18",0.7666666666666668
2018-03-20,0.329,0.281,0.3115,36483100,36483100,0.0465,17.547,"Mar 20, 18",1.0766666666666667
2018-03-21,0.305,0.2816,0.299,11879919,11879919,-0.0125,-4.013,"Mar 21, 18",0.9933333333333333
2018-03-22,0.293,0.28,0.2849,8283493,8283493,-0.0141,-4.716,"Mar 22, 18",0.8993333333333333
2018-03-23,0.28,0.26,0.2775,6677140,6677140,-0.0074,-2.597,"Mar 23, 18",0.8500000000000002
2018-03-26,0.28,0.266,0.2695,6373375,6373375,-0.008,-2.883,"Mar 26, 18",0.7966666666666669
2018-03-27,0.269,0.255,0.2565,6413556,6413556,-0.013,-4.824,"Mar 27, 18",0.7100000000000001
2018-03-28,0.26,0.227,0.24,10512615,10512615,-0.0165,-6.433,"Mar 28, 18",0.6
2018-03-29,0.243,0.23,0.231,5361086,5361086,-0.009,-3.75,"Mar 29, 18",0.5400000000000001
2018-04-02,0.24,0.222,0.2283,4765420,4765420,-0.0027,-1.169,"Apr 2, 18",0.5220000000000001
2018-04-03,0.2282,0.18,0.2052,10941328,10941328,-0.0231,-10.118,"Apr 3, 18",0.368
2018-04-04,0.248,0.209,0.238,11938400,11938400,0.0328,15.984,"Apr 4, 18",0.5866666666666667
2018-04-05,0.252,0.222,0.2309,7001111,7001111,-0.0071,-2.983,"Apr 5, 18",0.5393333333333333
2018-04-06,0.234,0.2145,0.221,5019023,5019023,-0.0099,-4.288,"Apr 6, 18",0.4733333333333334
2018-04-09,0.227016,0.2061,0.2224,4281016,4281016,0.0014,0.633,"Apr 9, 18",0.48266666666666663
2018-04-10,0.222,0.212,0.2215,3497826,3497826,-0.0009,-0.405,"Apr 10, 18",0.47666666666666674
2018-04-11,0.235,0.2125,0.2251,4570865,4570865,0.0036,1.625,"Apr 11, 18",0.5006666666666667
2018-04-12,0.23,0.22,0.22101,3854851,3854851,-0.00409,-1.817,"Apr 12, 18",0.47340000000000015
2018-04-13,0.226,0.21,0.215,3639783,3639783,-0.00601,-2.719,"Apr 13, 18",0.43333333333333335
2018-04-16,0.2285,0.2145,0.2188,4177930,4177930,0.0038,1.767,"Apr 16, 18",0.45866666666666667
2018-04-17,0.235,0.2201,0.23,6234997,6234997,0.0112,5.119,"Apr 17, 18",0.5333333333333334
2018-04-18,0.258,0.233,0.2399,9632063,9632063,0.0099,4.304,"Apr 18, 18",0.5993333333333334
2018-04-19,0.245,0.225,0.2278,4896252,4896252,-0.0121,-5.044,"Apr 19, 18",0.5186666666666667
2018-04-20,0.2342,0.222,0.2226,3057071,3057071,-0.0052,-2.283,"Apr 20, 18",0.484
2018-04-23,0.225,0.212,0.2162,3242043,3242043,-0.0064,-2.875,"Apr 23, 18",0.4413333333333334
2018-04-24,0.22,0.2121,0.2155,2798262,2798262,-0.0007,-0.324,"Apr 24, 18",0.4366666666666667
2018-04-25,0.222,0.21,0.211,2777403,2777403,-0.0045,-2.088,"Apr 25, 18",0.4066666666666667
2018-04-26,0.2199,0.2089,0.2101,4314336,4314336,-0.0009,-0.427,"Apr 26, 18",0.4006666666666668
2018-04-27,0.2347,0.2111,0.22,5144910,5144910,0.0099,4.712,"Apr 27, 18",0.46666666666666673
2018-04-30,0.2247,0.2125,0.2247,3241460,3241460,0.0047,2.136,"Apr 30, 18",0.4980000000000001
2018-05-01,0.2247,0.215,0.2155,2901078,2901078,-0.0092,-4.094,"May 1, 18",0.4366666666666667
2018-05-02,0.216,0.205,0.21,4039811,4039811,-0.0055,-2.552,"May 2, 18",0.4
2018-05-03,0.213,0.2001,0.208,3704444,3704444,-0.002,-0.952,"May 3, 18",0.38666666666666666
2018-05-04,0.203,0.185,0.199,8899993,8899993,-0.009,-4.327,"May 4, 18",0.32666666666666677
2018-05-07,0.211,0.192,0.2047,4275747,4275747,0.0057,2.864,"May 7, 18",0.3646666666666667
2018-05-08,0.2089,0.2,0.2017,2765486,2765486,-0.003,-1.466,"May 8, 18",0.3446666666666667
2018-05-09,0.2015,0.19,0.1985,3834937,3834937,-0.0032,-1.587,"May 9, 18",0.3233333333333335
2018-05-10,0.199,0.19,0.192,2775531,2775531,-0.0065,-3.275,"May 10, 18",0.2800000000000001
2018-05-11,0.1933,0.18,0.186,3806378,3806378,-0.006,-3.125,"May 11, 18",0.24000000000000005
2018-05-14,0.1975,0.184711,0.1975,2862518,2862518,0.0115,6.183,"May 14, 18",0.31666666666666676
2018-05-15,0.1985,0.191,0.194,1934643,1934643,-0.0035,-1.772,"May 15, 18",0.29333333333333345
2018-05-16,0.198,0.191,0.191,2238364,2238364,-0.003,-1.546,"May 16, 18",0.27333333333333343
2018-05-17,0.1939,0.1875,0.1905,1747325,1747325,-0.0005,-0.262,"May 17, 18",0.2700000000000001
2018-05-18,0.209,0.1861,0.2054,5882722,5882722,0.0149,7.822,"May 18, 18",0.3693333333333334
2018-05-21,0.2345,0.206,0.2189,11220118,11220118,0.0135,6.573,"May 21, 18",0.4593333333333335
2018-05-22,0.2399,0.2248,0.2294,6095437,6095437,0.0105,4.797,"May 22, 18",0.5293333333333333
2018-05-23,0.225,0.2055,0.215,3762691,3762691,-0.0144,-6.277,"May 23, 18",0.43333333333333335
2018-05-24,0.2342,0.2151,0.2184,4802337,4802337,0.0034,1.581,"May 24, 18",0.4560000000000001
2018-05-25,0.229791,0.216,0.227,3293288,3293288,0.0086,3.938,"May 25, 18",0.5133333333333334
2018-05-29,0.25,0.23,0.24,7647461,7647461,0.013,5.727,"May 29, 18",0.6
2018-05-30,0.253,0.24,0.245,5420484,5420484,0.005,2.083,"May 30, 18",0.6333333333333334
2018-05-31,0.288,0.245,0.283,16103554,16103554,0.038,15.51,"May 31, 18",0.8866666666666666
2018-06-01,0.294,0.2542,0.2678,12961229,12961229,-0.0152,-5.371,"Jun 1, 18",0.7853333333333333
2018-06-04,0.275,0.2429,0.25,6940085,6940085,-0.0178,-6.647,"Jun 4, 18",0.6666666666666667
2018-06-05,0.255,0.235,0.2446,5201827,5201827,-0.0054,-2.16,"Jun 5, 18",0.6306666666666668
2018-06-06,0.2596,0.235,0.25,5075764,5075764,0.0054,2.208,"Jun 6, 18",0.6666666666666667
2018-06-07,0.2595,0.2455,0.2507,3502498,3502498,0.0007,0.28,"Jun 7, 18",0.6713333333333332
2018-06-08,0.275,0.2525,0.265,5964685,5964685,0.0143,5.704,"Jun 8, 18",0.7666666666666668
2018-06-11,0.2688,0.244,0.2524,5945119,5945119,-0.0126,-4.755,"Jun 11, 18",0.6826666666666669
2018-06-12,0.258,0.2425,0.2455,3510667,3510667,-0.0069,-2.734,"Jun 12, 18",0.6366666666666667
2018-06-13,0.255,0.2455,0.2455,2438666,2438666,0,0,"Jun 13, 18",0.6366666666666667
2018-06-14,0.254,0.243,0.246,2877304,2877304,0.0005,0.204,"Jun 14, 18",0.64
2018-06-15,0.253,0.245,0.25,2390595,2390595,0.004,1.626,"Jun 15, 18",0.6666666666666667
2018-06-18,0.251,0.2412,0.2456,3262640,3262640,-0.0044,-1.76,"Jun 18, 18",0.6373333333333335
2018-06-19,0.248,0.2315,0.2316,4182613,4182613,-0.014,-5.7,"Jun 19, 18",0.544
2018-06-20,0.24,0.2302,0.235,2630839,2630839,0.0034,1.468,"Jun 20, 18",0.5666666666666667
2018-06-21,0.2379,0.223,0.2271,3042075,3042075,-0.0079,-3.362,"Jun 21, 18",0.514
2018-06-22,0.235,0.2235,0.2324,1940172,1940172,0.0053,2.334,"Jun 22, 18",0.5493333333333333
2018-06-25,0.246,0.2331,0.235681,2861641,2861641,0.003281,1.412,"Jun 25, 18",0.5712066666666668
2018-06-26,0.24,0.23,0.2366,3365966,3365966,0.000919,0.39,"Jun 26, 18",0.5773333333333335
2018-06-27,0.225,0.2004,0.212581,5390741,5390741,-0.024019,-10.152,"Jun 27, 18",0.41720666666666667
2018-06-28,0.2127,0.187,0.212573,3215480,3215480,-0.000008,-0.004,"Jun 28, 18",0.4171533333333335
2018-06-29,0.222393,0.2055,0.2208,2116800,2116800,0.008227,3.87,"Jun 29, 18",0.47200000000000003
2018-07-02,0.235,0.22,0.2214,1779247,1779247,0.0006,0.272,"Jul 2, 18",0.47600000000000015
2018-07-03,0.229,0.215,0.224,1006144,1006144,0.0026,1.174,Jul 3,0.4933333333333334
2018-07-05,0.229,0.215,0.2163,1928263,1928263,-0.0077,-3.438,Jul 5,0.442
2018-07-06,0.2245,0.215,0.222,1240154,1240154,0.0057,2.635,Jul 6,0.4800000000000001
2018-07-09,0.2275,0.2167,0.2175,2229772,2229772,-0.0045,-2.027,Jul 9,0.45000000000000007
2018-07-10,0.225,0.2122,0.217,2200797,2200797,-0.0005,-0.23,Jul 10,0.4466666666666667
2018-07-11,0.225,0.215,0.219866,1295318,1295318,0.002866,1.321,Jul 11,0.46577333333333343
2018-07-12,0.22,0.215,0.2159,1473904,1473904,-0.003966,-1.804,Jul 12,0.43933333333333346
2018-07-13,0.2159,0.204,0.2124,2644924,2644924,-0.0035,-1.621,Jul 13,0.4160000000000001
2018-07-16,0.21,0.2,0.206294,1867982,1867982,-0.006106,-2.875,Jul 16,0.3752933333333334
2018-07-17,0.21,0.196,0.2005,2485467,2485467,-0.005794,-2.809,Jul 17,0.3366666666666668
2018-07-18,0.209,0.198,0.1999,2326166,2326166,-0.0006,-0.299,Jul 18,0.33266666666666667
2018-07-19,0.265,0.2201,0.232,25082957,25082957,0.0321,16.058,Jul 19,0.5466666666666669
2018-07-20,0.2447,0.222909,0.235973,5213318,5213318,0.003973,1.712,Jul 20,0.5731533333333333
2018-07-23,0.238,0.223,0.234768,2758624,2758624,-0.001205,-0.511,Jul 23,0.5651200000000001
2018-07-24,0.235,0.2238,0.2253,2687216,2687216,-0.009468,-4.033,Jul 24,0.5020000000000001
2018-07-25,0.228,0.212,0.218,3275189,3275189,-0.0073,-3.24,Jul 25,0.45333333333333337
2018-07-26,0.219,0.21,0.211969,2001479,2001479,-0.006031,-2.767,Jul 26,0.41312666666666664
2018-07-27,0.22,0.2042,0.2164,2894515,2894515,0.004431,2.09,Jul 27,0.44266666666666676
2018-07-30,0.22,0.2018,0.2068,2730231,2730231,-0.0096,-4.436,Jul 30,0.3786666666666668
2018-07-31,0.2151,0.2005,0.201,3962144,3962144,-0.0058,-2.805,Jul 31,0.34000000000000014
2018-08-01,0.2045,0.17,0.1923,4770213,4770213,-0.0087,-4.328,Aug 1,0.28200000000000003
2018-08-02,0.2025,0.19,0.2011,2340626,2340626,0.0088,4.576,Aug 2,0.34066666666666673